0,00000; 0,00542
0,10963; 0,42238
0,21926; 0,64440
0,48551; 0,96390
0,97103; 1,21841
1,40172; 1,27256
1,89507; 1,24007
2,30227; 1,17509
2,77212; 1,10469
3,21848; 1,05054
3,93109; 0,99639
4,36179; 0,99097
5,25450; 0,99639
6,50744; 1,00181
7,52545; 1,00181
8,20673; 1,00181
9,29522; 1,00181
9,93735; 0,99639
