1.00000e+3;1.61234e-2
1.56491e+3;9.63369e-3
2.31562e+3;6.88534e-3
3.66454e+3;5.08915e-3
6.78332e+3;3.84671e-3
1.57076e+4;2.87522e-3
3.28865e+4;2.14908e-3
7.44665e+4;1.35800e-3
1.08963e+5;1.03802e-3
1.31806e+5;8.77554e-4
1.68618e+5;8.11406e-4
2.13310e+5;6.55927e-4
2.63872e+5;5.42248e-4
3.19192e+5;4.90273e-4
