Pressure_bars,H2O_liq,CO2_liq,XH2O_fl,XCO2_fl,FluidProportion_wt
9604.199999999999,3.857811970374372,0.5724357880926517,0.2029399845985587,0.7970600154014413,0.022956956148166566
9408.4,3.8564912975937125,0.5524056066115767,0.2060194804477334,0.7939805195522666,0.04528743677259513
9212.599999999999,3.855128270502062,0.5329742980328612,0.20919466946455922,0.7908053305354408,0.06702627786571803
9016.8,3.8537196472520336,0.5141131638504346,0.2124724254475591,0.7875275745524409,0.08820761461039711
8821.0,3.8522617780151043,0.49579447034407936,0.21586017105700225,0.7841398289429977,0.10886492436705146
8625.2,3.850750564062066,0.47799144379065145,0.21936593128688336,0.7806340687131167,0.12903107925834523
8429.4,3.8491814099941415,0.46067826257151984,0.22299839305578625,0.7770016069442137,0.14873840870892194
8233.599999999999,3.847549167977747,0.4438300467924857,0.2267669716635438,0.7732330283364561,0.16801877248931205
8037.799999999999,3.8458480726139053,0.4274228460116406,0.2306818849227842,0.7693181150772157,0.18690364506488427
7841.999999999999,3.8440716647951128,0.411433625663549,0.23475423592145186,0.7652457640785482,0.2054242123456108
7646.199999999999,3.842212702564629,0.3958402527821183,0.23899610547269717,0.7610038945273029,0.22361148226594457
7450.4,3.8402630565770797,0.38062148160602155,0.24342065540042088,0.7565793445995792,0.241496411072131
7254.599999999999,3.8382135872382115,0.3657569397719233,0.24804224402806757,0.7519577559719325,0.25911004760366885
7058.799999999999,3.836053999905383,0.35122711565557746,0.2528765555533446,0.7471234444466553,0.2764836987233088
6863.0,3.8337726738347646,0.3370133478443249,0.2579407445906679,0.742059255409332,0.2936491193224155
6667.199999999999,3.8313564592506535,0.32309781719859004,0.26325359869343273,0.7367464013065672,0.31063873222605154
6471.4,3.828790435998092,0.30946354304878554,0.268835719985169,0.731164280014831,0.3274858831222694
6275.599999999999,3.82605762490146,0.2960943839068353,0.27470973009509003,0.72529026990491,0.34422513926475373
6079.799999999999,3.823138641314758,0.2829750445939171,0.28090050033596525,0.7190994996640347,0.36089264078610295
5884.0,3.820011276866969,0.2700910909040388,0.28743541183282095,0.712564588167179,0.3775265178547529
5688.199999999999,3.8166499916103245,0.2574289736179902,0.29434465028595785,0.7056553497140421,0.3941673900786927
5492.4,3.8130252933371014,0.24497606385697746,0.30166154143730656,0.6983384585626935,0.41085896996320603
5296.599999999999,3.809102973315369,0.23272070196473918,0.3094229353660113,0.6905770646339887,0.4276487997346392
5100.799999999999,3.8048431575490014,0.22065226251074752,0.3176696496448725,0.6823303503551276,0.4445891608274634
4904.999999999999,3.8001991181883006,0.20876123817756687,0.32644698486930235,0.6735530151306977,0.4617382100033848
4709.2,3.7951157693713156,0.1970393456451305,0.335805330113523,0.664194669886477,0.47916141656412636
4513.4,3.7895277426910927,0.1854796565015338,0.34580088070444776,0.6541991192955523,0.49693340500542144
4317.6,3.783356894998252,0.17407675684669371,0.3564964979187322,0.6435035020812678,0.5151403503125824
4121.799999999999,3.7765090395227747,0.1628269386768126,0.36796274642473914,0.6320372535752609,0.5338831368728064
3925.9999999999995,3.7688695990616776,0.15172842669876382,0.3802791536773285,0.6197208463226713,0.5532815857472861
3730.2,3.76029774127351,0.1407816444546526,0.39353574210550535,0.6064642578944948,0.5734801965819494
3534.3999999999996,3.750618343764594,0.1299895244912375,0.4078348883201512,0.5921651116798488,0.594656066427019
3338.5999999999995,3.7396108057209716,0.11935786944713096,0.42329355925564627,0.5767064407443536,0.6170299831792004
3142.7999999999997,3.72699319559123,0.1088957759056946,0.4400459573559307,0.5599540426440693,0.6408822236191909
2947.0,3.7123993689372705,0.09861614099396472,0.4582465564258295,0.5417534435741705,0.6665754483716221
2751.2,3.695345266537404,0.08853628790524659,0.4780734043773063,0.5219265956226937,0.6945885169079298
2555.3999999999996,3.6751781820449625,0.07867877347684481,0.4997313457094739,0.500268654290526,0.7255674741537376
2359.6,3.6509985816909523,0.06907248693226925,0.5234543584230364,0.4765456415769636,0.760404171547131
2163.8,3.621536619370822,0.05975422447154587,0.5495052567456721,0.450494743254328,0.8003604154285667
1967.9999999999998,3.5849533974486567,0.050758022902422165,0.5781626771330667,0.4218373228669332,0.8472809339054007
1772.1999999999998,3.538499901247703,0.04208038345842932,0.6096936409708325,0.3903063590291676,0.9039749279217394
1576.3999999999999,3.4777842144961837,0.03385662420930092,0.6444691779133142,0.3555308220866859,0.9747775110386894
1380.6,3.395693813063911,0.02619416339194944,0.6827367528200188,0.3172632471799813,1.0668045445669845
1184.8,3.2806554208914944,0.019249039844076773,0.724354377734246,0.27564562226575395,1.1916050314309936
988.9999999999999,3.114555763311559,0.01323385565644305,0.7682534409352193,0.23174655906478073,1.367159932041092
793.1999999999999,2.872503724960854,0.008379229906818473,0.8118573444802121,0.18814265551978798,1.6179149456045285
597.4,2.5278326632820867,0.004806817983380421,0.8515000230070565,0.14849997699294346,1.9694266604722415
401.59999999999997,2.0569298298577605,0.002405881419750945,0.8845309317678053,0.11546906823219467,2.443164921006198
205.79999999999998,1.4190313877719283,0.000897683503877785,0.9110740034291908,0.08892599657080932,3.075934684097163
10.0,0.2773884266623118,2.754020342200186e-05,0.936714263373494,0.06328573662650602,4.186385399246335
5.0,0.19387813689225822,1.334196963135634e-05,0.938008450807191,0.06199154919280902,4.266568698865022
1.0,0.08534765075742932,2.56111200571673e-06,0.939610950590588,0.06038904940941212,4.370567741537889
