Pressure_bars,H2O_liq,CO2_liq,XH2O_fl,XCO2_fl,FluidProportion_wt
9604.199999999999,12.968263153071673,0.5203929785677373,0.8081063953281121,0.19189360467188782,0.10244458627698724
9408.4,12.913153111892727,0.48498327561107585,0.8159555760473016,0.18404442395269832,0.20686152118597456
9212.599999999999,12.854250592831407,0.45120394648565565,0.823645969916375,0.176354030083625,0.3135465780303611
9016.8,12.791294219519665,0.4190178682644004,0.8311778688981407,0.1688221311018593,0.4228269982202492
8821.0,12.723991274368116,0.3883884462602667,0.838550645817484,0.16144935418251607,0.5350619545394544
8625.2,12.652017056751639,0.359280046939216,0.8457625966725763,0.1542374033274238,0.6506422068757705
8429.4,12.575015230931534,0.33165831361954023,0.8528108220270249,0.14718917797297515,0.7699887037153976
8233.599999999999,12.49259944388649,0.3054903462404372,0.8596911545190123,0.14030884548098765,0.8935498407612404
8037.799999999999,12.404356520492257,0.28074472772626624,0.866398141521287,0.13360185847871306,1.0217970638273062
7841.999999999999,12.309851546313784,0.25739138243256704,0.8729250925169366,0.1270749074830634,1.155218507382215
7646.199999999999,12.208635105938585,0.23540125813379578,0.8792642008969346,0.12073579910306541,1.294310414522832
7450.4,12.100252841538623,0.21474583276388803,0.8854067479650348,0.11459325203496518,1.4395662046657987
7254.599999999999,11.984257316371634,0.19539646140364583,0.891343392878309,0.10865660712169102,1.5914632568586247
7058.799999999999,11.86022190772647,0.17732359733047395,0.8970645454961136,0.10293545450388646,1.7504477606176645
6863.0,11.72775612850954,0.16049594172948664,0.9025608098936168,0.0974391901063833,1.9169183331323845
6667.199999999999,11.586521427701717,0.14487959643061793,0.9078234754704686,0.09217652452953146,2.0912094643309453
6471.4,11.43624621306954,0.13043730826295274,0.9128450220796275,0.0871549779203725,2.273576157353016
6275.599999999999,11.276738658645572,0.11712789702975863,0.9176195976840319,0.08238040231596805,2.4641812924210513
6079.799999999999,11.10789587652077,0.10490594811496891,0.9221434244818951,0.07785657551810501,2.663087183629975
5884.0,10.929708291007051,0.09372182432830442,0.92641509364907,0.07358490635092989,2.870252480988048
5688.199999999999,10.74225852964145,0.08352201337028241,0.9304357202528287,0.06956427974717128,3.0855350276022535
5492.4,10.545714759752894,0.07424978431321423,0.9342089464970277,0.06579105350297226,3.3087006072401013
5296.599999999999,10.340319024765288,0.06584608774453374,0.9377407999680443,0.06225920003195571,3.5394368501140705
5100.799999999999,10.126371640222796,0.058250607748156574,0.9410394301014264,0.05896056989857352,3.777371043680117
4904.999999999999,9.904213001986822,0.05140286411858632,0.9441147574940092,0.055885242505990765,4.0220903154351495
4709.2,9.674204205500017,0.045243270022583486,0.946978075399706,0.053021924600293924,4.27316264306142
4513.4,9.436707704243478,0.039714069684582444,0.9496416410410425,0.05035835895895736,4.530157364944773
4317.6,9.192068917720539,0.0347601064200135,0.9521182878920914,0.047881712107908515,4.792664230011785
4121.799999999999,8.940599317088981,0.030329398003728938,0.9544210811525133,0.04557891884748669,5.060310447898678
3925.9999999999995,8.682561137247701,0.026373518252395377,0.9565630292864366,0.043436970713563554,5.332775607422818
3730.2,8.418153531920613,0.02284780036794476,0.9585568564216427,0.04144314357835735,5.60980467501637
3534.3999999999996,8.147499711204933,0.019711386691202364,0.9604148342751193,0.03958516572488062,5.891219559736063
3338.5999999999995,7.870634365008215,0.01692715347541884,0.9621486683916313,0.03785133160836868,6.176929951329097
3142.7999999999997,7.587490439487247,0.014461538802851765,0.9637694315955044,0.036230568404495574,6.466944345246283
2947.0,7.297884034743816,0.012284298918772255,0.9652875373126046,0.03471246268739528,6.761382423096443
2751.2,7.001495737066666,0.01036821443918169,0.9667127464353615,0.033287253564638415,7.060490345798779
2555.3999999999996,6.697845947282523,0.008688764320678702,0.968054203403127,0.03194579659687295,7.364661165822661
2359.6,6.386260498312855,0.007223782923700034,0.9693205000237564,0.030679499976243634,7.674463666925554
2163.8,6.065820718405011,0.005953114158973707,0.9705197692942404,0.02948023070575951,7.990684795861833
1967.9999999999998,5.735078564441555,0.004859711210542909,0.9716606055217057,0.028339394478294245,8.314596766566174
1772.1999999999998,5.390813151252174,0.003929819236181766,0.9727555159166732,0.02724448408332687,8.649138120207372
1576.3999999999999,5.030818666250358,0.0031373651583842294,0.973810201556929,0.026189798443071007,8.996190566140516
1380.6,4.6512023449463555,0.002466411724485884,0.9748336358802077,0.02516636411979237,9.359157764029339
1184.8,4.246909253324751,0.001901942311626654,0.9758347747787408,0.024165225221259072,9.74240763043823
988.9999999999999,3.811423691232122,0.0014293930573058126,0.9768225026839975,0.023177497316002552,10.151490660405189
793.1999999999999,3.3362101115716127,0.0010345295932558808,0.977805888082872,0.02219411191712797,10.593571061335556
597.4,2.8091690608161364,0.0007039723811199169,0.9787957539362006,0.02120424606379956,11.078706883908673
401.59999999999997,2.2095382200692204,0.0004263766727375358,0.9798105105268741,0.020189489473125963,11.624208618322404
205.79999999999998,1.4866194973592184,0.0001940713388964215,0.9808998337981344,0.019100166201865637,12.272944556190126
10.0,0.28439448448204097,7.6449765085972e-06,0.982448595216847,0.017551404783152938,13.330793250367224
5.0,0.19857653788092824,3.7583546840546e-06,0.9825485241158499,0.01745147588415006,13.405322352551423
1.0,0.08730920905221737,7.3490997950901e-07,0.9826762064011215,0.017323793598878406,13.50176075573556
