200,850,0,0,0.0079129773603465
500,850,0,0,0.01918536531322
1000,850,0,0,0.037005219253447
1500,850,0,0,0.054259220690124
2000,850,0,0,0.071301108408164
2500,850,0,0,0.088376622029618
3000,850,0,0,0.10551439056373
3500,850,0,0,0.1226406884264
4000,850,0,0,0.13972715788105
4500,850,0,0,0.15677964845017
5000,850,0,0,0.17382612138115
5500,850,0,0,0.19090797345669
6000,850,0,0,0.20807496719014
6500,850,0,0,0.22538273311796
7000,850,0,0,0.24289183044104
7500,850,0,0,0.26066767805829
8000,850,0,0,0.27878095567324
8500,850,0,0,0.29730826037158
9000,850,0,0,0.31637151634515
9500,850,0,0,0.33598571393492
10000,850,0,0,0.35624653595328
200,850,0.1,0.40567924894847,0.0075260947391077
500,850,0.1,0.62820379598034,0.018796654402241
1000,850,0.1,0.85946959643295,0.037367859135709
1500,850,0.1,1.0288836993659,0.056006978279816
2000,850,0.1,1.1703912794725,0.074961785790957
2500,850,0.1,1.2909830446248,0.094355646803141
3000,850,0.1,1.40058218321,0.11424210102422
3500,850,0.1,1.5021315758481,0.13451042352517
4000,850,0.1,1.5966645223159,0.15510248209624
4500,850,0.1,1.6851876530293,0.17600223219659
5000,850,0.1,1.7677598581864,0.19722233757802
5500,850,0.1,1.8462985948484,0.21880482874834
6000,850,0.1,1.9199105230759,0.24079689475391
6500,850,0.1,1.9895648615184,0.26326696391013
7000,850,0.1,2.0571626813317,0.28630865494856
7500,850,0.1,2.1217928020342,0.31000444645242
8000,850,0.1,2.1834755866072,0.33445365482616
8500,850,0.1,2.2441011456933,0.35979634029362
9000,850,0.1,2.3027506870223,0.38620147470163
9500,850,0.1,2.3603668671797,0.4137288256534
10000,850,0.1,2.4169604419094,0.44253511826503
200,850,0.2,0.58977829149616,0.0068527264942336
500,850,0.2,0.92811309706372,0.017358349996364
1000,850,0.2,1.2858374588934,0.035059172919736
1500,850,0.2,1.5492084137504,0.053185475322181
2000,850,0.2,1.7722232272764,0.071906245270408
2500,850,0.2,1.9654020107342,0.091287341791175
3000,850,0.2,2.1434453734446,0.11139579220211
3500,850,0.2,2.3093811485425,0.13211837844032
4000,850,0.2,2.4652279361442,0.15338892146373
4500,850,0.2,2.612034003339,0.17518648608065
5000,850,0.2,2.7508257027755,0.19752228403198
5500,850,0.2,2.8835452445263,0.2204313365558
6000,850,0.2,3.0102574346646,0.24397583403709
6500,850,0.2,3.1319485756848,0.26823302633908
7000,850,0.2,3.2495950453637,0.29329845712274
7500,850,0.2,3.3632358777894,0.31928337891904
8000,850,0.2,3.4738330902575,0.3463179358005
8500,850,0.2,3.5814147489013,0.37454750859594
9000,850,0.2,3.5557350319903,0.40302992350633
9500,850,0.2,4.2013137235399,0.4392106578779
10000,850,0.2,4.3207170777566,0.47313166640469
200,850,0.3,0.73853564745714,0.0061101811801731
500,850,0.3,1.1771678639805,0.015664045546822
1000,850,0.3,1.6484913763885,0.032095322362274
1500,850,0.3,1.9981923481809,0.049243161290668
2000,850,0.3,2.2939212428578,0.067234384714394
2500,850,0.3,2.554674442659,0.086056484610654
3000,850,0.3,2.7961384167377,0.10580411771767
3500,850,0.3,3.0223451389481,0.12636668921452
4000,850,0.3,3.2362941394361,0.14767274911972
4500,850,0.3,3.4400023567922,0.16969651505857
5000,850,0.3,3.6336037847898,0.19246113345681
5500,850,0.3,3.8199830016727,0.21599302857711
6000,850,0.3,4.0007313635395,0.24035672881237
6500,850,0.3,4.1743145159689,0.26565763405214
7000,850,0.3,4.3413188325947,0.29200244955831
7500,850,0.3,4.5060419807055,0.31950665393449
8000,850,0.3,4.6675576878006,0.34833396741091
8500,850,0.3,4.8259159304755,0.37866344332835
9000,850,0.3,4.9838639166103,0.41076614827149
9500,850,0.3,5.0067963579014,0.44422403855548
10000,850,0.3,5.2968234973688,0.48072905064894
200,850,0.4,0.86945730842971,0.0053220982010419
500,850,0.4,1.4022772299612,0.013793326192431
1000,850,0.4,1.9841560557022,0.028665023671079
1500,850,0.4,2.4177817765862,0.04450828219503
2000,850,0.4,2.7852080610326,0.061402699567446
2500,850,0.4,3.1124881086198,0.079285468289364
3000,850,0.4,3.4162836282186,0.098271678087632
3500,850,0.4,3.7025523968886,0.11824585511141
4000,850,0.4,3.974344926151,0.13914571250613
4500,850,0.4,4.2337792906119,0.16094965285321
5000,850,0.4,4.4827506860331,0.18366880853219
5500,850,0.4,4.7223879238929,0.20735170954814
6000,850,0.4,4.9555240064479,0.23205300687715
6500,850,0.4,5.1822784137868,0.25788464464562
7000,850,0.4,5.4053292781644,0.28495658522052
